ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
4,The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.,F,"['disputes', 'system', 'provide', 'user', 'ability', 'create', 'initiate', 'ticket', 'retrieval', 'request', 'ticket', 'retrieval', 'creation', 'process', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'create', 'ticket', 'retrieval', 'request', 'ticket', 'retrieval', 'request', 'document', 'send', 'merchant', 'inquire', 'validity', 'transaction']","['disputes_system', 'provide', 'user', 'ability', 'create', 'initiate', 'ticket_retrieval', 'request', 'ticket_retrieval', 'creation', 'process', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'create', 'ticket_retrieval', 'request', 'ticket_retrieval', 'request', 'document', 'send', 'merchant', 'inquire', 'validity', 'transaction']","['disputes_system', 'provide', 'user', 'ability', 'create', 'initiate', 'ticket_retrieval_request', 'ticket_retrieval', 'creation', 'process', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'create', 'ticket_retrieval_request', 'ticket_retrieval_request', 'document', 'send', 'merchant', 'inquire', 'validity', 'transaction']",0
4,The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.,F,"['disputes', 'system', 'allow', 'user', 'create', 'unique', 'type', 'ticket', 'retrieval', 'request', 'type', 'ticket', 'retrieval', 'request', 'request', 'original', 'receipt', 'request', 'copy', 'receipt', 'request', 'portfolio', 'portfolio', 'consist', 'documentation', 'provide', 'proof', 'purchase', 'documentation', 'receive', 'car', 'rental', 'agency', 'sale', 'receipt']","['disputes_system', 'allow', 'user', 'create', 'unique', 'type', 'ticket_retrieval', 'request', 'type', 'ticket_retrieval', 'request', 'request', 'original', 'receipt', 'request', 'copy', 'receipt', 'request', 'portfolio', 'portfolio', 'consist', 'documentation', 'provide', 'proof', 'purchase', 'documentation', 'receive', 'car', 'rental', 'agency', 'sale', 'receipt']","['disputes_system', 'allow', 'user', 'create', 'unique', 'type', 'ticket_retrieval_request', 'type', 'ticket_retrieval_request', 'request', 'original', 'receipt', 'request', 'copy', 'receipt', 'request', 'portfolio', 'portfolio', 'consist', 'documentation', 'provide', 'proof', 'purchase', 'documentation', 'receive', 'car', 'rental', 'agency', 'sale', 'receipt']",0
4,The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.,F,"['disputes', 'system', 'prevent', 'external', 'user', 'request', 'original', 'receipt', 'request', 'original', 'receipt', 'restrict', 'internal', 'user']","['disputes_system', 'prevent', 'external', 'user', 'request', 'original', 'receipt', 'request', 'original', 'receipt', 'restrict', 'internal', 'user']","['disputes_system', 'prevent', 'external', 'user', 'request', 'original', 'receipt', 'request', 'original', 'receipt', 'restrict', 'internal', 'user']",0
4, The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.,F,"['disputes', 'system', 'provide', 'confirmation', 'user', 'creation', 'ticket', 'retrieval', 'request', 'contain', 'follow', 'information', 'dispute', 'case', 'number', 'type', 'retrieval', 'request', 'copy', 'original', 'portfolio', 'date', 'merchant', 'response']","['disputes_system', 'provide', 'confirmation', 'user', 'creation', 'ticket_retrieval', 'request', 'contain', 'follow', 'information', 'dispute_case', 'number', 'type', 'retrieval_request', 'copy', 'original', 'portfolio', 'date', 'merchant', 'response']","['disputes_system', 'provide', 'confirmation', 'user', 'creation', 'ticket_retrieval_request', 'contain', 'follow', 'information', 'dispute_case', 'number', 'type', 'retrieval_request', 'copy', 'original', 'portfolio', 'date', 'merchant', 'response']",0
4,The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.,F,"['disputes', 'system', 'shall', 'allow', 'user', 'create', 'initiate', 'chargeback', 'request', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'initiate', 'chargeback', 'request', 'chargeback', 'request', 'result', 'print', 'chargeback', 'notification', 'send', 'merchant', 'indicate', 'account', 'charge', 'proof', 'provide', 'dispute', 'transaction', 'valid']","['disputes_system', 'shall', 'allow', 'user', 'create', 'initiate', 'chargeback', 'request', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'initiate', 'chargeback', 'request', 'chargeback', 'request', 'result', 'print', 'chargeback', 'notification', 'send', 'merchant', 'indicate', 'account', 'charge', 'proof', 'provide', 'dispute', 'transaction', 'valid']","['disputes_system', 'shall', 'allow', 'user', 'create', 'initiate', 'chargeback', 'request', 'system', 'prompt', 'user', 'enter', 'require', 'information', 'initiate', 'chargeback', 'request', 'chargeback', 'request', 'result', 'print', 'chargeback', 'notification', 'send', 'merchant', 'indicate', 'account', 'charge', 'proof', 'provide', 'dispute', 'transaction', 'valid']",0
4, The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.,F,"['disputes', 'system', 'provide', 'confirmation', 'user', 'creation', 'chargeback', 'request', 'confirmation', 'contain', 'follow', 'information', 'dispute', 'case', 'number', 'type', 'chargeback', 'request', 'pende', 'immediate', 'date', 'merchant', 'response']","['disputes_system', 'provide', 'confirmation', 'user', 'creation', 'chargeback', 'request', 'confirmation', 'contain', 'follow', 'information', 'dispute_case', 'number', 'type', 'chargeback', 'request', 'pende', 'immediate', 'date', 'merchant', 'response']","['disputes_system', 'provide', 'confirmation', 'user', 'creation', 'chargeback', 'request', 'confirmation', 'contain', 'follow', 'information', 'dispute_case', 'number', 'type', 'chargeback', 'request', 'pende', 'immediate', 'date', 'merchant', 'response']",0
4,The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.,F,"['disputes', 'system', 'shall', 'prevent', 'creation', 'duplicate', 'dispute', 'request', 'time']","['disputes_system', 'shall', 'prevent', 'creation', 'duplicate', 'dispute', 'request', 'time']","['disputes_system', 'shall', 'prevent', 'creation', 'duplicate', 'dispute', 'request', 'time']",0
4, The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.,F,"['disputes', 'system', 'shall', 'accurately', 'provide', 'list', 'possible', 'reason', 'code', 'give', 'transaction', 'list', 'possible', 'reason', 'code', 'derived', 'base', 'type', 'transaction', 'industry', 'merchant', 'belong', 'accord', 'business', 'rule', 'define', 'disputes', 'system']","['disputes_system', 'shall', 'accurately', 'provide', 'list', 'possible', 'reason', 'code', 'give', 'transaction', 'list', 'possible', 'reason', 'code', 'derived', 'base', 'type', 'transaction', 'industry', 'merchant', 'belong', 'accord', 'business', 'rule', 'define', 'disputes_system']","['disputes_system', 'shall', 'accurately', 'provide', 'list', 'possible', 'reason', 'code', 'give', 'transaction', 'list', 'possible', 'reason', 'code', 'derived', 'base', 'type', 'transaction', 'industry', 'merchant', 'belong', 'accord', 'business', 'rule', 'define', 'disputes_system']",0
4,The Disputes System must provide the ability to view existing dispute cases.,F,"['disputes', 'system', 'provide', 'ability', 'view', 'exist', 'dispute', 'case']","['disputes_system', 'provide', 'ability', 'view', 'exist', 'dispute_case']","['disputes_system', 'provide', 'ability', 'view', 'exist', 'dispute_case']",0
4, The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.,F,"['disputes', 'system', 'provide', 'search', 'functionality', 'search', 'method', 'include', 'ability', 'search', 'dispute', 'case', 'number', 'merchant', 'account', 'number', 'cardmember', 'account', 'number', 'issuer', 'number', 'addition', 'criterion', 'search', 'functionality', 'allow', 'user', 'limit', 'result', 'search', 'date', 'range', 'type', 'dispute', 'ticket', 'retrieval', 'request', 'chargeback', 'notification', 'case', 'status', 'open', 'close', 'dispute', 'reason', 'code']","['disputes_system', 'provide', 'search', 'functionality', 'search', 'method', 'include', 'ability', 'search', 'dispute_case', 'number', 'merchant', 'account', 'number', 'cardmember', 'account', 'number', 'issuer', 'number', 'addition', 'criterion', 'search', 'functionality', 'allow', 'user', 'limit', 'result', 'search', 'date', 'range', 'type', 'dispute', 'ticket_retrieval', 'request', 'chargeback', 'notification', 'case', 'status', 'open', 'close', 'dispute', 'reason', 'code']","['disputes_system', 'provide', 'search', 'functionality', 'search', 'method', 'include', 'ability', 'search', 'dispute_case', 'number', 'merchant', 'account', 'number', 'cardmember', 'account', 'number', 'issuer', 'number', 'addition', 'criterion', 'search', 'functionality', 'allow', 'user', 'limit', 'result', 'search', 'date', 'range', 'type', 'dispute', 'ticket_retrieval_request', 'chargeback', 'notification', 'case', 'status', 'open', 'close', 'dispute', 'reason', 'code']",0
